그룹,4개사,11개사,CIC,회사,년월,year,month,반기,분기,계정,항목,트랙터 매출액,트랙터 매출액 누계,트랙터 매출액(국내),트랙터 매출액(국내) 누계,트랙터 매출액(해외),트랙터 매출액(해외) 누계,트랙터 영업이익,트랙터 영업이익 누계,트랙터 영업이익(국내),트랙터 영업이익(국내) 누계,트랙터 영업이익(해외),트랙터 영업이익(해외) 누계,트랙터 조정영업이익,트랙터 조정영업이익 누계,트랙터 세전이익,트랙터 세전이익 누계,사출 매출액,사출 매출액 누계,사출 매출액(국내),사출 매출액(국내) 누계,사출 매출액(해외),사출 매출액(해외) 누계,사출 영업이익,사출 영업이익 누계,사출 영업이익(국내),사출 영업이익(국내) 누계,사출 영업이익(해외),사출 영업이익(해외) 누계,사출 조정영업이익,사출 조정영업이익 누계,사출 세전이익,사출 세전이익 누계,특수 매출액,특수 매출액 누계,특수 매출액(국내),특수 매출액(국내) 누계,특수 매출액(해외),특수 매출액(해외) 누계,특수 영업이익,특수 영업이익 누계,특수 영업이익(국내),특수 영업이익(국내) 누계,특수 영업이익(해외),특수 영업이익(해외) 누계,특수 조정영업이익,특수 조정영업이익 누계,특수 세전이익,특수 세전이익 누계,전자부품 매출액,전자부품 매출액 누계,전자부품 매출액(국내),전자부품 매출액(국내) 누계,전자부품 매출액(해외),전자부품 매출액(해외) 누계,전자부품 영업이익,전자부품 영업이익 누계,전자부품 영업이익(국내),전자부품 영업이익(국내) 누계,전자부품 영업이익(해외),전자부품 영업이익(해외) 누계,전자부품 조정영업이익,전자부품 조정영업이익 누계,전자부품 세전이익,전자부품 세전이익 누계,CF 매출액,CF 매출액 누계,CF 매출액(국내),CF 매출액(국내) 누계,CF 매출액(해외),CF 매출액(해외) 누계,CF 영업이익,CF 영업이익 누계,CF 영업이익(국내),CF 영업이익(국내) 누계,CF 영업이익(해외),CF 영업이익(해외) 누계,CF 조정영업이익,CF 조정영업이익 누계,CF 세전이익,CF 세전이익 누계,FCCL 매출액,FCCL 매출액 누계,FCCL 매출액(국내),FCCL 매출액(국내) 누계,FCCL 매출액(해외),FCCL 매출액(해외) 누계,FCCL 영업이익,FCCL 영업이익 누계,FCCL 영업이익(국내),FCCL 영업이익(국내) 누계,FCCL 영업이익(해외),FCCL 영업이익(해외) 누계,FCCL 조정영업이익,FCCL 조정영업이익 누계,FCCL 세전이익,FCCL 세전이익 누계,자동차부품 매출액,자동차부품 매출액 누계,자동차부품 매출액(국내),자동차부품 매출액(국내) 누계,자동차부품 매출액(해외),자동차부품 매출액(해외) 누계,자동차부품 영업이익,자동차부품 영업이익 누계,자동차부품 영업이익(국내),자동차부품 영업이익(국내) 누계,자동차부품 영업이익(해외),자동차부품 영업이익(해외) 누계,자동차부품 조정영업이익,자동차부품 조정영업이익 누계,자동차부품 세전이익,자동차부품 세전이익 누계,UC 매출액,UC 매출액 누계,UC 매출액(국내),UC 매출액(국내) 누계,UC 매출액(해외),UC 매출액(해외) 누계,UC 영업이익,UC 영업이익 누계,UC 영업이익(국내),UC 영업이익(국내) 누계,UC 영업이익(해외),UC 영업이익(해외) 누계,UC 조정영업이익,UC 조정영업이익 누계,UC 세전이익,UC 세전이익 누계,기타 매출액,기타 매출액 누계,기타 매출액(국내),기타 매출액(국내) 누계,기타 매출액(해외),기타 매출액(해외) 누계,기타 영업이익,기타 영업이익 누계,기타 영업이익(국내),기타 영업이익(국내) 누계,기타 영업이익(해외),기타 영업이익(해외) 누계,기타 조정영업이익,기타 조정영업이익 누계,기타 세전이익,기타 세전이익 누계,합계 매출액,합계 매출액 누계,합계 매출액(국내),합계 매출액(국내) 누계,합계 매출액(해외),합계 매출액(해외) 누계,합계 영업이익,합계 영업이익 누계,합계 영업이익(국내),합계 영업이익(국내) 누계,합계 영업이익(해외),합계 영업이익(해외) 누계,합계 조정영업이익,합계 조정영업이익 누계,합계 세전이익,합계 세전이익 누계
Y,Y,Y,N,엠트론,201404,2014,4,상반기,2분기, 사업별손익,실적,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201405,2014,5,상반기,2분기, 사업별손익,실적,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201406,2014,6,상반기,2분기, 사업별손익,실적,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201407,2014,7,하반기,3분기, 사업별손익,실적,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201408,2014,8,하반기,3분기, 사업별손익,실적,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201409,2014,9,하반기,3분기, 사업별손익,실적,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201410,2014,10,하반기,4분기, 사업별손익,실적,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201411,2014,11,하반기,4분기, 사업별손익,실적,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201412,2014,12,하반기,4분기, 사업별손익,실적,4.00E+11,4.00E+11,4.00E+11,4.00E+11,0,0,27636000000,27636000000,27636000000,27636000000,0,0,0,0,29811433791,29811433791,1.52E+11,1.52E+11,1.52E+11,1.52E+11,0,0,1358000000,1358000000,1358000000,1358000000,0,0,0,0,1112361429,1112361429,67752304072,67752304072,67752304072,67752304072,0,0,6821000000,6821000000,6821000000,6821000000,0,0,0,0,6832358455,6832358455,1.35E+11,1.35E+11,1.35E+11,1.35E+11,0,0,17269000000,17269000000,17269000000,17269000000,0,0,0,0,18157138188,18157138188,1.36E+11,1.36E+11,1.36E+11,1.36E+11,0,0,0,0,0,0,0,0,0,0,0,0,28565127259,28565127259,28565127259,28565127259,0,0,0,0,0,0,0,0,0,0,0,0,80102713145,80102713145,80102713145,80102713145,0,0,0,0,0,0,0,0,0,0,0,0,16847001933,16847001933,16847001933,16847001933,0,0,0,0,0,0,0,0,0,0,0,0,7476744865,7476744865,7476744865,7476744865,0,0,0,0,0,0,0,0,0,0,0,0,1.02E+12,1.02E+12,1.02E+12,1.02E+12,0,0,34218000000,34218000000,34218000000,34218000000,0,0,0,0,9586074764,9586074764
Y,Y,Y,N,엠트론,201501,2015,1,상반기,1분기, 사업별손익,실적,23900000000,23900000000,23900000000,23900000000,0,0,590000000,590000000,590000000,590000000,0,0,0,0,768149946,768149946,11600000000,11600000000,11600000000,11600000000,0,0,0,0,0,0,0,0,0,0,0,0,5300000000,5300000000,5300000000,5300000000,0,0,560000000,560000000,560000000,560000000,0,0,0,0,570910718,570910718,11615182232,11615182232,11615182232,11615182232,0,0,970000000,970000000,970000000,970000000,0,0,0,0,925448605,925448605,9900000000,9900000000,9900000000,9900000000,0,0,0,0,0,0,0,0,0,0,0,0,2140000000,2140000000,2140000000,2140000000,0,0,10000000,10000000,10000000,10000000,0,0,0,0,15695254,15695254,7500000000,7500000000,7500000000,7500000000,0,0,140000000,140000000,140000000,140000000,0,0,0,0,140530273,140530273,1000000000,1000000000,1000000000,1000000000,0,0,0,0,0,0,0,0,0,0,0,0,700000000,700000000,700000000,700000000,0,0,300000000,300000000,300000000,300000000,0,0,0,0,0,0,73655182232,73655182232,73655182232,73655182232,0,0,660000000,660000000,660000000,660000000,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201502,2015,2,상반기,1분기, 사업별손익,실적,33961379144,33961379144,33961379144,33961379144,0,0,2737040062,2737040062,2737040062,2737040062,0,0,0,0,2866391405,2866391405,7597094480,7597094480,7597094480,7597094480,0,0,0,0,0,0,0,0,0,0,0,0,5275874538,5275874538,5275874538,5275874538,0,0,539151894,539151894,539151894,539151894,0,0,0,0,528246664,528246664,10571014476,10571014476,10571014476,10571014476,0,0,772041441,772041441,772041441,772041441,0,0,0,0,721379898,721379898,8311233342,8311233342,8311233342,8311233342,0,0,0,0,0,0,0,0,0,0,0,0,1692426992,1692426992,1692426992,1692426992,0,0,31551840,31551840,31551840,31551840,0,0,0,0,47325396,47325396,6672755409,6672755409,6672755409,6672755409,0,0,2392137,2392137,2392137,2392137,0,0,0,0,2392211,2392211,1093789841,1093789841,1093789841,1093789841,0,0,0,0,0,0,0,0,0,0,0,0,682814733,682814733,682814733,682814733,0,0,282949907,282949907,282949907,282949907,0,0,0,0,0,0,75858382955,75858382955,75858382955,75858382955,0,0,1923039075,1923039075,1923039075,1923039075,0,0,0,0,1383767669,1383767669
Y,Y,Y,N,엠트론,201503,2015,3,상반기,1분기, 사업별손익,실적,46006982242,46006982242,46006982242,46006982242,0,0,4955879379,4955879379,4955879379,4955879379,0,0,0,0,5124966126,5124966126,14727380862,14727380862,14727380862,14727380862,0,0,0,0,0,0,0,0,0,0,0,0,5276587845,5276587845,5276587845,5276587845,0,0,508666707,508666707,508666707,508666707,0,0,0,0,529400699,529400699,10659238318,10659238318,10659238318,10659238318,0,0,1040585057,1040585057,1040585057,1040585057,0,0,0,0,987291530,987291530,9134867247,9134867247,9134867247,9134867247,0,0,0,0,0,0,0,0,0,0,0,0,2445580519,2445580519,2445580519,2445580519,0,0,0,0,0,0,0,0,0,0,0,0,7547102670,7547102670,7547102670,7547102670,0,0,0,0,0,0,0,0,0,0,0,0,2020065100,2020065100,2020065100,2020065100,0,0,12183882,12183882,12183882,12183882,0,0,0,0,4618299,4618299,548508460,548508460,548508460,548508460,0,0,459704896,459704896,459704896,459704896,0,0,0,0,49390533,49390533,98366313263,98366313263,98366313263,98366313263,0,0,4004058373,4004058373,4004058373,4004058373,0,0,0,0,3692590232,3692590232
Y,Y,Y,N,엠트론,201504,2015,4,상반기,2분기, 사업별손익,실적,49713487845,49713487845,49713487845,49713487845,0,0,4717948509,4717948509,4717948509,4717948509,0,0,0,0,5188884047,5188884047,13369804845,13369804845,13369804845,13369804845,0,0,256492887,256492887,256492887,256492887,0,0,0,0,235468734,235468734,5637267817,5637267817,5637267817,5637267817,0,0,749024835,749024835,749024835,749024835,0,0,0,0,749024821,749024821,9573648465,9573648465,9573648465,9573648465,0,0,200786656,200786656,200786656,200786656,0,0,0,0,168468585,168468585,12074999786,12074999786,12074999786,12074999786,0,0,0,0,0,0,0,0,0,0,0,0,1697571902,1697571902,1697571902,1697571902,0,0,0,0,0,0,0,0,0,0,0,0,7594648948,7594648948,7594648948,7594648948,0,0,142516640,142516640,142516640,142516640,0,0,0,0,142698109,142698109,1757950494,1757950494,1757950494,1757950494,0,0,0,0,0,0,0,0,0,0,0,0,666410476,666410476,666410476,666410476,0,0,182571494,182571494,182571494,182571494,0,0,0,0,0,0,1.02E+11,1.02E+11,1.02E+11,1.02E+11,0,0,4295318993,4295318993,4295318993,4295318993,0,0,0,0,3658806301,3658806301
Y,Y,Y,N,엠트론,201505,2015,5,상반기,2분기, 사업별손익,실적,36528781835,36528781835,36528781835,36528781835,0,0,2540237072,2540237072,2540237072,2540237072,0,0,0,0,2653092935,2653092935,12774816252,12774816252,12774816252,12774816252,0,0,220472612,220472612,220472612,220472612,0,0,0,0,229093205,229093205,4882892492,4882892492,4882892492,4882892492,0,0,559485923,559485923,559485923,559485923,0,0,0,0,569692789,569692789,8982367645,8982367645,8982367645,8982367645,0,0,0,0,0,0,0,0,0,0,0,0,10961833945,10961833945,10961833945,10961833945,0,0,0,0,0,0,0,0,0,0,0,0,1485984259,1485984259,1485984259,1485984259,0,0,0,0,0,0,0,0,0,0,0,0,7651522970,7651522970,7651522970,7651522970,0,0,83139919,83139919,83139919,83139919,0,0,0,0,87938126,87938126,1188760159,1188760159,1188760159,1188760159,0,0,0,0,0,0,0,0,0,0,0,0,537394576,537394576,537394576,537394576,0,0,277639951,277639951,277639951,277639951,0,0,0,0,537063971,537063971,84994354133,84994354133,84994354133,84994354133,0,0,2384584741,2384584741,2384584741,2384584741,0,0,0,0,2760686305,2760686305
Y,Y,Y,N,엠트론,201506,2015,6,상반기,2분기, 사업별손익,실적,34986297303,34986297303,34986297303,34986297303,0,0,1345668522,1345668522,1345668522,1345668522,0,0,0,0,1398086768,1398086768,20016366662,20016366662,20016366662,20016366662,0,0,1054333853,1054333853,1054333853,1054333853,0,0,0,0,1059818474,1059818474,7726919243,7726919243,7726919243,7726919243,0,0,881461143,881461143,881461143,881461143,0,0,0,0,881461133,881461133,7526999318,7526999318,7526999318,7526999318,0,0,0,0,0,0,0,0,0,0,0,0,11049555290,11049555290,11049555290,11049555290,0,0,0,0,0,0,0,0,0,0,0,0,1814225987,1814225987,1814225987,1814225987,0,0,0,0,0,0,0,0,0,0,0,0,7742089794,7742089794,7742089794,7742089794,0,0,183813791,183813791,183813791,183813791,0,0,0,0,136912552,136912552,1999874911,1999874911,1999874911,1999874911,0,0,0,0,0,0,0,0,0,0,0,0,629217583,629217583,629217583,629217583,0,0,204415544,204415544,204415544,204415544,0,0,0,0,0,0,93491546091,93491546091,93491546091,93491546091,0,0,2237592907,2237592907,2237592907,2237592907,0,0,0,0,1686204471,1686204471
Y,Y,Y,N,엠트론,201507,2015,7,하반기,3분기, 사업별손익,실적,31644193763,31644193763,31644193763,31644193763,0,0,1744025935,1744025935,1744025935,1744025935,0,0,0,0,1501519019,1501519019,15695802087,15695802087,15695802087,15695802087,0,0,221003307,221003307,221003307,221003307,0,0,0,0,207977738,207977738,5527926765,5527926765,5527926765,5527926765,0,0,543303091,543303091,543303091,543303091,0,0,0,0,557931263,557931263,9208973586,9208973586,9208973586,9208973586,0,0,0,0,0,0,0,0,0,0,0,0,12159745535,12159745535,12159745535,12159745535,0,0,49567598,49567598,49567598,49567598,0,0,0,0,0,0,2397043734,2397043734,2397043734,2397043734,0,0,0,0,0,0,0,0,0,0,0,0,7184473204,7184473204,7184473204,7184473204,0,0,90773474,90773474,90773474,90773474,0,0,0,0,75815724,75815724,2328103425,2328103425,2328103425,2328103425,0,0,242311005,242311005,242311005,242311005,0,0,0,0,242018276,242018276,497225936,497225936,497225936,497225936,0,0,0,0,0,0,0,0,0,0,0,0,86643488035,86643488035,86643488035,86643488035,0,0,2194713563,2194713563,2194713563,2194713563,0,0,0,0,140800579,140800579
Y,Y,Y,N,엠트론,201508,2015,8,하반기,3분기, 사업별손익,실적,23604754804,23604754804,23604754804,23604754804,0,0,34044516,34044516,34044516,34044516,0,0,0,0,344158865,344158865,10778977121,10778977121,10778977121,10778977121,0,0,185626793,185626793,185626793,185626793,0,0,0,0,107524723,107524723,4764562552,4764562552,4764562552,4764562552,0,0,333606080,333606080,333606080,333606080,0,0,0,0,334097851,334097851,11007331358,11007331358,11007331358,11007331358,0,0,643657934,643657934,643657934,643657934,0,0,0,0,447032688,447032688,11540164600,11540164600,11540164600,11540164600,0,0,145852669,145852669,145852669,145852669,0,0,0,0,0,0,1605108329,1605108329,1605108329,1605108329,0,0,114384219,114384219,114384219,114384219,0,0,0,0,65261963,65261963,6215328961,6215328961,6215328961,6215328961,0,0,0,0,0,0,0,0,0,0,0,0,1999855080,1999855080,1999855080,1999855080,0,0,197422749,197422749,197422749,197422749,0,0,0,0,194316357,194316357,621677002,621677002,621677002,621677002,0,0,0,0,0,0,0,0,0,0,0,0,72137759807,72137759807,72137759807,72137759807,0,0,1297388294,1297388294,1297388294,1297388294,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201509,2015,9,하반기,3분기, 사업별손익,실적,23850126174,23850126174,23850126174,23850126174,0,0,415777131,415777131,415777131,415777131,0,0,0,0,91149458,91149458,8889100157,8889100157,8889100157,8889100157,0,0,0,0,0,0,0,0,0,0,0,0,4797323199,4797323199,4797323199,4797323199,0,0,582762524,582762524,582762524,582762524,0,0,0,0,632761484,632761484,11220230237,11220230237,11220230237,11220230237,0,0,1225184840,1225184840,1225184840,1225184840,0,0,0,0,1083591077,1083591077,11753204758,11753204758,11753204758,11753204758,0,0,314334510,314334510,314334510,314334510,0,0,0,0,0,0,2228249400,2228249400,2228249400,2228249400,0,0,303183711,303183711,303183711,303183711,0,0,0,0,217522627,217522627,5462579445,5462579445,5462579445,5462579445,0,0,377226570,377226570,377226570,377226570,0,0,0,0,377939110,377939110,2080063702,2080063702,2080063702,2080063702,0,0,100656774,100656774,100656774,100656774,0,0,0,0,95973583,95973583,670834988,670834988,670834988,670834988,0,0,0,0,0,0,0,0,0,0,0,0,70951712060,70951712060,70951712060,70951712060,0,0,1997419308,1997419308,1997419308,1997419308,0,0,0,0,634171884,634171884
Y,Y,Y,N,엠트론,201510,2015,10,하반기,4분기, 사업별손익,실적,26000003534,26000003534,26000003534,26000003534,0,0,282688084,282688084,282688084,282688084,0,0,0,0,306046299,306046299,10858767818,10858767818,10858767818,10858767818,0,0,0,0,0,0,0,0,0,0,0,0,6690056975,6690056975,6690056975,6690056975,0,0,672384341,672384341,672384341,672384341,0,0,0,0,696376921,696376921,11039546124,11039546124,11039546124,11039546124,0,0,1297596325,1297596325,1297596325,1297596325,0,0,0,0,1206766204,1206766204,12124089563,12124089563,12124089563,12124089563,0,0,0,0,0,0,0,0,0,0,0,0,1851311096,1851311096,1851311096,1851311096,0,0,128245606,128245606,128245606,128245606,0,0,0,0,116748383,116748383,7130412773,7130412773,7130412773,7130412773,0,0,258281331,258281331,258281331,258281331,0,0,0,0,271432878,271432878,1853444918,1853444918,1853444918,1853444918,0,0,0,0,0,0,0,0,0,0,0,0,716757583,716757583,716757583,716757583,0,0,0,0,0,0,0,0,0,0,0,0,78264390384,78264390384,78264390384,78264390384,0,0,453429080,453429080,453429080,453429080,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201511,2015,11,하반기,4분기, 사업별손익,실적,25996202728,25996202728,25996202728,25996202728,0,0,192102404,192102404,192102404,192102404,0,0,0,0,91725131,91725131,10229723577,10229723577,10229723577,10229723577,0,0,0,0,0,0,0,0,0,0,0,0,6797836072,6797836072,6797836072,6797836072,0,0,703141834,703141834,703141834,703141834,0,0,0,0,700031145,700031145,8846008184,8846008184,8846008184,8846008184,0,0,558066183,558066183,558066183,558066183,0,0,0,0,457170449,457170449,11895341105,11895341105,11895341105,11895341105,0,0,144118884,144118884,144118884,144118884,0,0,0,0,9794869,9794869,1831687308,1831687308,1831687308,1831687308,0,0,73961660,73961660,73961660,73961660,0,0,0,0,77566116,77566116,7271965756,7271965756,7271965756,7271965756,0,0,256763255,256763255,256763255,256763255,0,0,0,0,256806485,256806485,1824346245,1824346245,1824346245,1824346245,0,0,34835025,34835025,34835025,34835025,0,0,0,0,40054109,40054109,540933755,540933755,540933755,540933755,0,0,0,0,0,0,0,0,0,0,0,0,75234044730,75234044730,75234044730,75234044730,0,0,24393157,24393157,24393157,24393157,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201512,2015,12,하반기,4분기, 사업별손익,실적,30013515419,30013515419,30013515419,30013515419,0,0,1774605377,1774605377,1774605377,1774605377,0,0,0,0,0,0,11159823434,11159823434,11159823434,11159823434,0,0,0,0,0,0,0,0,0,0,0,0,5138699661,5138699661,5138699661,5138699661,0,0,244608504,244608504,244608504,244608504,0,0,0,0,0,0,7988050155,7988050155,7988050155,7988050155,0,0,850570396,850570396,850570396,850570396,0,0,0,0,0,0,14172087171,14172087171,14172087171,14172087171,0,0,1888579805,1888579805,1888579805,1888579805,0,0,0,0,0,0,2672636554,2672636554,2672636554,2672636554,0,0,681730023,681730023,681730023,681730023,0,0,0,0,0,0,7341394076,7341394076,7341394076,7341394076,0,0,488596923,488596923,488596923,488596923,0,0,0,0,0,0,1138523303,1138523303,1138523303,1138523303,0,0,152003791,152003791,152003791,152003791,0,0,0,0,0,0,669751769,669751769,669751769,669751769,0,0,15984402,15984402,15984402,15984402,0,0,0,0,0,0,80294481542,80294481542,80294481542,80294481542,0,0,3196688386,3196688386,3196688386,3196688386,0,0,0,0,0,0
Y,Y,Y,N,엠트론,201601,2016,1,상반기,1분기, 사업별손익,실적,36153117401,36153117401,36153117401,36153117401,0,0,3782119831,3782119831,3782119831,3782119831,0,0,0,0,1978289536,1978289536,15135441667,15135441667,15135441667,15135441667,0,0,541894882,541894882,541894882,541894882,0,0,0,0,81892892,81892892,4589402486,4589402486,4589402486,4589402486,0,0,362936027,362936027,362936027,362936027,0,0,0,0,355967350,355967350,10828170177,10828170177,10828170177,10828170177,0,0,922385631,922385631,922385631,922385631,0,0,0,0,565838192,565838192,12407526543,12407526543,12407526543,12407526543,0,0,839325271,839325271,839325271,839325271,0,0,0,0,740904370,740904370,2670507915,2670507915,2670507915,2670507915,0,0,519810238,519810238,519810238,519810238,0,0,0,0,348147041,348147041,8041227753,8041227753,8041227753,8041227753,0,0,354402033,354402033,354402033,354402033,0,0,0,0,242973725,242973725,1768524266,1768524266,1768524266,1768524266,0,0,0,0,0,0,0,0,0,0,0,0,538766911,538766911,538766911,538766911,0,0,0,0,0,0,0,0,0,0,0,0,92132685119,92132685119,92132685119,92132685119,0,0,7290097100,7290097100,7290097100,7290097100,0,0,0,0,4185674249,4185674249
Y,Y,Y,N,엠트론,201602,2016,2,상반기,1분기, 사업별손익,실적,44607836816,44607836816,44607836816,44607836816,0,0,5361374208,5361374208,5361374208,5361374208,0,0,0,0,2880045493,2880045493,13439957333,13439957333,13439957333,13439957333,0,0,6776312,6776312,6776312,6776312,0,0,0,0,0,0,3978963615,3978963615,3978963615,3978963615,0,0,379972391,379972391,379972391,379972391,0,0,0,0,399165659,399165659,11433755627,11433755627,11433755627,11433755627,0,0,1796911702,1796911702,1796911702,1796911702,0,0,0,0,2123987604,2123987604,13355619285,13355619285,13355619285,13355619285,0,0,1337113667,1337113667,1337113667,1337113667,0,0,0,0,1654078881,1654078881,2488568394,2488568394,2488568394,2488568394,0,0,444124727,444124727,444124727,444124727,0,0,0,0,129780154,129780154,7370205103,7370205103,7370205103,7370205103,0,0,609689229,609689229,609689229,609689229,0,0,0,0,540439362,540439362,2087478083,2087478083,2087478083,2087478083,0,0,194315747,194315747,194315747,194315747,0,0,0,0,260533915,260533915,640887077,640887077,640887077,640887077,0,0,0,0,0,0,0,0,0,0,0,0,99403271333,99403271333,99403271333,99403271333,0,0,10122794130,10122794130,10122794130,10122794130,0,0,0,0,7229747835,7229747835
